feature,importance
Area Locality_DS 19,2.2559048806680457e-05
Area Locality_Behala,2.2395881456958037e-05
Area Locality_Andheri East,2.2217000640316414e-05
"Area Locality_Imperial Heights, Goregaon West",2.2180811731109908e-05
Area Locality_Cherlopalli TIRUPATI,2.2136283155002036e-05
Area Locality_Mambalam West,2.2120415451219716e-05
"Area Locality_Godrej Prime, Chembur",2.205964733108743e-05
Area Locality_Kondapur,2.201263168475154e-05
Area Locality_in Matunga West,2.190477680668885e-05
"Area Locality_Green Gate Apartment, Pali Hill",2.1597537067969094e-05
Area Locality_Mulund West,2.135801463815031e-05
"Area Locality_The Shabad Apartment, Dwarka Sector 13",2.0893943779676824e-05
"Area Locality_Nallagandla, Serilingampally",2.0884928571456247e-05
"Area Locality_Bohra Layout, Gottigere, bannerghatta main Road",2.0644899579035e-05
Area Locality_Mathikere,2.038909432061599e-05
Area Locality_K P H B Phase 4,2.0364005703456482e-05
Area Locality_Irumbuliyur,2.0347046934055285e-05
"Area Locality_Sahapur, New Alipore",2.013424700451328e-05
"Area Locality_Dodda Nekkundi Extension, Kartik Nagar, Outer Ring Road",2.0045163682454935e-05
"Area Locality_Aspire, Kandivali East",1.9997381506740433e-05
"Area Locality_Oberoi Prisma, Agarkar Chowk",1.9995374614809653e-05
Area Locality_Gandhi Nagar Adyar,1.998342464157838e-05
"Area Locality_Eco Residency, Andheri East",1.991697243117445e-05
Area Locality_Paschim Vihar Block A3,1.9608125393104147e-05
Area Locality_Basavanagudi,1.9535451182362113e-05
Area Locality_IC Colony,1.95141768625874e-05
"Area Locality_Shapoorji Pallonji Vicinia, Chandivali",1.9426442452816288e-05
"Area Locality_Manikonda, Outer Ring Road",1.9410997512469434e-05
Area Locality_Kalkaji,1.9351148594329002e-05
Area Locality_Dwarka Sector 17,1.9175024829710772e-05
Area Locality_Virupakshapura,1.8927726209622263e-05
"Area Locality_Sion East, Sion",1.8798069734758328e-05
Area Locality_Vivek Vihar Phase 1,1.856453947501795e-05
Area Locality_Lake Gardens,1.843785852906803e-05
Area Locality_Navalur,1.8374420633961534e-05
"Area Locality_Unicorn Global Arena, Naigaon East",1.8319159229192774e-05
Area Locality_Karol Bagh,1.828368071719485e-05
"Area Locality_Godrej Serenity Mumbai, Chembur",1.8277526717906586e-05
Area Locality_Halasuru,1.8239264296285306e-05
"Area Locality_Boduppal, NH 2 2",1.8215395817958173e-05
"Area Locality_Siddhivinayak, Bandra West",1.8174989507181605e-05
Area Locality_Kuthanur,1.8142478127327918e-05
Area Locality_Lodha Ajuro tower lalbag,1.8120377045764808e-05
Area Locality_FC Block,1.798355716766964e-05
"Area Locality_Island City Centre, Dadar East",1.7939134534458452e-05
Area Locality_Parmanand Wadi,1.7602586668583053e-05
Area Locality_New Alipore,1.7449324469246527e-05
"Area Locality_Royal Residency, Lal Baug",1.7290814286526335e-05
Area Locality_Panchanantala Road,1.7191001982676442e-05
"Area Locality_Sabari Ashville, Chembur East",1.7071917369679285e-05
"Area Locality_MUKTA MAHEK, Thakur Complex",1.70474032639867e-05
Area Locality_sri sai arcade madinaguda,1.7036493533723205e-05
Area Locality_Chembur East,1.690073309549189e-05
"Area Locality_Arjun Nagar, Safdarjung Enclave",1.6869609006432155e-05
"Area Locality_Royal Palms, Goregaon East",1.681256709382677e-05
"Area Locality_Gokul Gagan, Thakur Village, Kandivali East",1.6668670820225255e-05
Area Locality_Mahim,1.6647976960728382e-05
Area Locality_Anand Niketan,1.6613395886913144e-05
